Time (min),Cell pot(V),Curr den (A/m^2),Capacity,Energy,Power
5.162999999999999,3.7567800000000005,17.5,0.15058749999999999,38.02,79.11
5.181,3.7567800000000005,17.5,0.1511125,38.02,79.11
5.181,3.7567800000000005,17.5,0.1511125,38.02,79.11
5.181,3.75651,17.5,0.1511125,38.02,79.11
5.2,3.75651,17.5,0.15166666666666667,38.02,79.11
5.2,3.75651,17.5,0.15166666666666667,38.02,79.11
5.2,3.75625,17.5,0.15166666666666667,38.02,79.11
5.218,3.75625,17.5,0.15219166666666667,38.02,79.11
5.218,3.75625,17.5,0.15219166666666667,38.02,79.11
5.218,3.75598,17.5,0.15219166666666667,38.02,79.11
5.236000000000001,3.75598,17.5,0.1527166666666667,38.02,79.11
5.236000000000001,3.75598,17.5,0.1527166666666667,38.02,79.11
5.236000000000001,3.7557199999999997,17.5,0.1527166666666667,38.02,79.11
5.254,3.7557199999999997,17.5,0.15324166666666666,38.02,79.11
5.254,3.7557199999999997,17.5,0.15324166666666666,38.02,79.11
5.254,3.75545,17.5,0.15324166666666666,38.02,79.11
5.273,3.75545,17.5,0.15379583333333333,38.02,79.11
5.273,3.75545,17.5,0.15379583333333333,38.02,79.11
5.273,3.7551900000000002,17.5,0.15379583333333333,38.02,79.11
5.291,3.7551900000000002,17.5,0.15432083333333332,38.02,79.11
5.291,3.7551900000000002,17.5,0.15432083333333332,38.02,79.11
5.291,3.75492,17.5,0.15432083333333332,38.02,79.11
5.309,3.75492,17.5,0.15484583333333332,38.02,79.11
5.309,3.75492,17.5,0.15484583333333332,38.02,79.11
5.309,3.75466,17.5,0.15484583333333332,38.02,79.11
5.327000000000001,3.75466,17.5,0.15537083333333335,38.02,79.11
5.327000000000001,3.75466,17.5,0.15537083333333335,38.02,79.11
5.327000000000001,3.7543900000000003,17.5,0.15537083333333335,38.02,79.11
5.346,3.7543900000000003,17.5,0.155925,38.02,79.11
5.346,3.7543900000000003,17.5,0.155925,38.02,79.11
5.346,3.7541300000000004,17.5,0.155925,38.02,79.11
5.364,3.7541300000000004,17.5,0.15645,38.02,79.11
5.364,3.7541300000000004,17.5,0.15645,38.02,79.11
5.364,3.75386,17.5,0.15645,38.02,79.11
5.382000000000001,3.75386,17.5,0.15697500000000003,38.02,79.11
5.382000000000001,3.75386,17.5,0.15697500000000003,38.02,79.11
5.382000000000001,3.7536,17.5,0.15697500000000003,38.02,79.11
5.4,3.7536,17.5,0.1575,38.02,79.11
5.4,3.7536,17.5,0.1575,38.02,79.11
5.4,3.75334,17.5,0.1575,38.02,79.11
5.419,3.75334,17.5,0.15805416666666666,38.02,79.11
5.419,3.75334,17.5,0.15805416666666666,38.02,79.11
5.419,3.7530699999999997,17.5,0.15805416666666666,38.02,79.11
5.437,3.7530699999999997,17.5,0.1585791666666667,38.02,79.11
5.437,3.7530699999999997,17.5,0.1585791666666667,38.02,79.11
5.437,3.7528099999999998,17.5,0.1585791666666667,38.02,79.11
5.455,3.7528099999999998,17.5,0.15910416666666669,38.02,79.11
5.455,3.7528099999999998,17.5,0.15910416666666669,38.02,79.11
5.455,3.75255,17.5,0.15910416666666669,38.02,79.11
5.473,3.75255,17.5,0.15962916666666668,38.02,79.11
5.473,3.75255,17.5,0.15962916666666668,38.02,79.11
5.473,3.7522800000000003,17.5,0.15962916666666668,38.02,79.11
5.492000000000001,3.7522800000000003,17.5,0.16018333333333334,38.02,79.11
5.492000000000001,3.7522800000000003,17.5,0.16018333333333334,38.02,79.11
5.492000000000001,3.75202,17.5,0.16018333333333334,38.02,79.11
5.51,3.75202,17.5,0.16070833333333334,38.02,79.11
5.51,3.75202,17.5,0.16070833333333334,38.02,79.11
5.51,3.75176,17.5,0.16070833333333334,38.02,79.11
5.528,3.75176,17.5,0.1612333333333333,38.02,79.11
5.528,3.75176,17.5,0.1612333333333333,38.02,79.11
5.528,3.75149,17.5,0.1612333333333333,38.02,79.11
5.546,3.75149,17.5,0.16175833333333334,38.02,79.11
5.546,3.75149,17.5,0.16175833333333334,38.02,79.11
5.546,3.7512300000000005,17.5,0.16175833333333334,38.02,79.11
5.565,3.7512300000000005,17.5,0.1623125,38.02,79.11
5.565,3.7512300000000005,17.5,0.1623125,38.02,79.11
5.565,3.7509699999999997,17.5,0.1623125,38.02,79.11
5.582999999999999,3.7509699999999997,17.5,0.16283749999999997,38.02,79.11
5.582999999999999,3.7509699999999997,17.5,0.16283749999999997,38.02,79.11
5.582999999999999,3.7507099999999998,17.5,0.16283749999999997,38.02,79.11
5.601,3.7507099999999998,17.5,0.1633625,38.02,79.11
5.601,3.7507099999999998,17.5,0.1633625,38.02,79.11
5.601,3.75044,17.5,0.1633625,38.02,79.11
5.619,3.75044,17.5,0.1638875,38.02,79.11
5.619,3.75044,17.5,0.1638875,38.02,79.11
5.619,3.7501800000000003,17.5,0.1638875,38.02,79.11
5.638,3.7501800000000003,17.5,0.16444166666666665,38.02,79.11
5.638,3.7501800000000003,17.5,0.16444166666666665,38.02,79.11
5.638,3.74992,17.5,0.16444166666666665,38.02,79.11
5.656000000000001,3.74992,17.5,0.16496666666666668,38.02,79.11
5.656000000000001,3.74992,17.5,0.16496666666666668,38.02,79.11
5.656000000000001,3.74966,17.5,0.16496666666666668,38.02,79.11
5.6739999999999995,3.74966,17.5,0.16549166666666665,38.02,79.11
5.6739999999999995,3.74966,17.5,0.16549166666666665,38.02,79.11
5.6739999999999995,3.74939,17.5,0.16549166666666665,38.02,79.11
5.692,3.74939,17.5,0.16601666666666667,38.02,79.11
5.692,3.74939,17.5,0.16601666666666667,38.02,79.11
5.692,3.74913,17.5,0.16601666666666667,38.02,79.11
5.711,3.74913,17.5,0.16657083333333336,38.02,79.11
5.711,3.74913,17.5,0.16657083333333336,38.02,79.11
5.711,3.7488699999999997,17.5,0.16657083333333336,38.02,79.11
5.729,3.7488699999999997,17.5,0.16709583333333333,38.02,79.11
5.729,3.7488699999999997,17.5,0.16709583333333333,38.02,79.11
5.729,3.7486099999999998,17.5,0.16709583333333333,38.02,79.11
5.747000000000001,3.7486099999999998,17.5,0.16762083333333336,38.02,79.11
5.747000000000001,3.7486099999999998,17.5,0.16762083333333336,38.02,79.11
5.747000000000001,3.74835,17.5,0.16762083333333336,38.02,79.11
5.765,3.74835,17.5,0.16814583333333333,38.02,79.11
5.765,3.74835,17.5,0.16814583333333333,38.02,79.11
5.765,3.7480900000000004,17.5,0.16814583333333333,38.02,79.11
5.784,3.7480900000000004,17.5,0.1687,38.02,79.11
5.784,3.7480900000000004,17.5,0.1687,38.02,79.11
5.784,3.7478300000000004,17.5,0.1687,38.02,79.11
5.8020000000000005,3.7478300000000004,17.5,0.16922500000000001,38.02,79.11
5.8020000000000005,3.7478300000000004,17.5,0.16922500000000001,38.02,79.11
5.8020000000000005,3.74756,17.5,0.16922500000000001,38.02,79.11
5.82,3.74756,17.5,0.16975,38.02,79.11
5.82,3.74756,17.5,0.16975,38.02,79.11
5.82,3.7473,17.5,0.16975,38.02,79.11
5.837999999999999,3.7473,17.5,0.17027499999999998,38.02,79.11
5.837999999999999,3.7473,17.5,0.17027499999999998,38.02,79.11
5.837999999999999,3.74704,17.5,0.17027499999999998,38.02,79.11
5.857,3.74704,17.5,0.17082916666666667,38.02,79.11
5.857,3.74704,17.5,0.17082916666666667,38.02,79.11
5.857,3.74678,17.5,0.17082916666666667,38.02,79.11
5.875,3.74678,17.5,0.17135416666666667,38.02,79.11
5.875,3.74678,17.5,0.17135416666666667,38.02,79.11
5.875,3.74652,17.5,0.17135416666666667,38.02,79.11
5.893,3.74652,17.5,0.17187916666666667,38.02,79.11
5.893,3.74652,17.5,0.17187916666666667,38.02,79.11
5.893,3.74626,17.5,0.17187916666666667,38.02,79.11
5.9110000000000005,3.74626,17.5,0.1724041666666667,38.02,79.11
5.9110000000000005,3.74626,17.5,0.1724041666666667,38.02,79.11
5.9110000000000005,3.746,17.5,0.1724041666666667,38.02,79.11
5.93,3.746,17.5,0.17295833333333333,38.02,79.11
5.93,3.746,17.5,0.17295833333333333,38.02,79.11
5.93,3.74574,17.5,0.17295833333333333,38.02,79.11
5.9479999999999995,3.74574,17.5,0.17348333333333332,38.02,79.11
5.9479999999999995,3.74574,17.5,0.17348333333333332,38.02,79.11
5.9479999999999995,3.74548,17.5,0.17348333333333332,38.02,79.11
5.966,3.74548,17.5,0.17400833333333335,38.02,79.11
5.966,3.74548,17.5,0.17400833333333335,38.02,79.11
5.966,3.7452199999999998,17.5,0.17400833333333335,38.02,79.11
5.984,3.7452199999999998,17.5,0.17453333333333332,38.02,79.11
5.984,3.7452199999999998,17.5,0.17453333333333332,38.02,79.11
5.984,3.74496,17.5,0.17453333333333332,38.02,79.11
6.002999999999999,3.74496,17.5,0.17508749999999998,38.02,79.11
6.002999999999999,3.74496,17.5,0.17508749999999998,38.02,79.11
6.002999999999999,3.7447,17.5,0.17508749999999998,38.02,79.11
6.021,3.7447,17.5,0.17561249999999998,38.02,79.11
6.021,3.7447,17.5,0.17561249999999998,38.02,79.11
6.021,3.74444,17.5,0.17561249999999998,38.02,79.11
6.039,3.74444,17.5,0.17613749999999997,38.02,79.11
6.039,3.74444,17.5,0.17613749999999997,38.02,79.11
6.039,3.7441800000000005,17.5,0.17613749999999997,38.02,79.11
6.058,3.7441800000000005,17.5,0.17669166666666666,38.02,79.11
6.058,3.7441800000000005,17.5,0.17669166666666666,38.02,79.11
6.058,3.7439199999999997,17.5,0.17669166666666666,38.02,79.11
6.0760000000000005,3.7439199999999997,17.5,0.1772166666666667,38.02,79.11
6.0760000000000005,3.7439199999999997,17.5,0.1772166666666667,38.02,79.11
6.0760000000000005,3.7436599999999998,17.5,0.1772166666666667,38.02,79.11
6.093999999999999,3.7436599999999998,17.5,0.17774166666666666,38.02,79.11
6.093999999999999,3.7436599999999998,17.5,0.17774166666666666,38.02,79.11
6.093999999999999,3.7434,17.5,0.17774166666666666,38.02,79.11
6.112,3.7434,17.5,0.17826666666666668,38.02,79.11
6.112,3.7434,17.5,0.17826666666666668,38.02,79.11
6.112,3.7431400000000004,17.5,0.17826666666666668,38.02,79.11
6.131,3.7431400000000004,17.5,0.17882083333333335,38.02,79.11
6.131,3.7431400000000004,17.5,0.17882083333333335,38.02,79.11
6.131,3.7428800000000004,17.5,0.17882083333333335,38.02,79.11
6.149,3.7428800000000004,17.5,0.17934583333333334,38.02,79.11
6.149,3.7428800000000004,17.5,0.17934583333333334,38.02,79.11
6.149,3.7426199999999996,17.5,0.17934583333333334,38.02,79.11
6.167000000000001,3.7426199999999996,17.5,0.17987083333333337,38.02,79.11
6.167000000000001,3.7426199999999996,17.5,0.17987083333333337,38.02,79.11
6.167000000000001,3.7423699999999998,17.5,0.17987083333333337,38.02,79.11
6.185,3.7423699999999998,17.5,0.18039583333333334,38.02,79.11
6.185,3.7423699999999998,17.5,0.18039583333333334,38.02,79.11
6.185,3.74211,17.5,0.18039583333333334,38.02,79.11
6.204,3.74211,17.5,0.18095,38.02,79.11
6.204,3.74211,17.5,0.18095,38.02,79.11
6.204,3.74185,17.5,0.18095,38.02,79.11
6.222,3.74185,17.5,0.181475,38.02,79.11
6.222,3.74185,17.5,0.181475,38.02,79.11
6.222,3.74159,17.5,0.181475,38.02,79.11
6.24,3.74159,17.5,0.182,38.02,79.11
6.24,3.74159,17.5,0.182,38.02,79.11
6.24,3.7413300000000005,17.5,0.182,38.02,79.11
6.257999999999999,3.7413300000000005,17.5,0.18252499999999997,38.02,79.11
6.257999999999999,3.7413300000000005,17.5,0.18252499999999997,38.02,79.11
6.257999999999999,3.7410699999999997,17.5,0.18252499999999997,38.02,79.11
6.277,3.7410699999999997,17.5,0.18307916666666665,38.02,79.11
6.277,3.7410699999999997,17.5,0.18307916666666665,38.02,79.11
6.277,3.7408099999999997,17.5,0.18307916666666665,38.02,79.11
6.295,3.7408099999999997,17.5,0.18360416666666665,38.02,79.11
6.295,3.7408099999999997,17.5,0.18360416666666665,38.02,79.11
6.295,3.74056,17.5,0.18360416666666665,38.02,79.11
6.313,3.74056,17.5,0.18412916666666665,38.02,79.11
6.313,3.74056,17.5,0.18412916666666665,38.02,79.11
6.313,3.7403,17.5,0.18412916666666665,38.02,79.11
6.331,3.7403,17.5,0.18465416666666667,38.02,79.11
6.331,3.7403,17.5,0.18465416666666667,38.02,79.11
6.331,3.74004,17.5,0.18465416666666667,38.02,79.11
6.35,3.74004,17.5,0.18520833333333334,38.02,79.11
6.35,3.74004,17.5,0.18520833333333334,38.02,79.11
6.35,3.73978,17.5,0.18520833333333334,38.02,79.11
6.367999999999999,3.73978,17.5,0.1857333333333333,38.02,79.11
6.367999999999999,3.73978,17.5,0.1857333333333333,38.02,79.11
6.367999999999999,3.7395199999999997,17.5,0.1857333333333333,38.02,79.11
6.386,3.7395199999999997,17.5,0.18625833333333333,38.02,79.11
6.386,3.7395199999999997,17.5,0.18625833333333333,38.02,79.11
6.386,3.73927,17.5,0.18625833333333333,38.02,79.11
6.404,3.73927,17.5,0.18678333333333333,38.02,79.11
6.404,3.73927,17.5,0.18678333333333333,38.02,79.11
6.404,3.73901,17.5,0.18678333333333333,38.02,79.11
6.422999999999999,3.73901,17.5,0.1873375,38.02,79.11
6.422999999999999,3.73901,17.5,0.1873375,38.02,79.11
6.422999999999999,3.73875,17.5,0.1873375,38.02,79.11
6.441,3.73875,17.5,0.18786250000000002,38.02,79.11
6.441,3.73875,17.5,0.18786250000000002,38.02,79.11
6.441,3.73849,17.5,0.18786250000000002,38.02,79.11
6.459,3.73849,17.5,0.18838749999999999,38.02,79.11
6.459,3.73849,17.5,0.18838749999999999,38.02,79.11
6.459,3.7382400000000002,17.5,0.18838749999999999,38.02,79.11
6.477,3.7382400000000002,17.5,0.1889125,38.02,79.11
6.477,3.7382400000000002,17.5,0.1889125,38.02,79.11
6.477,3.7379800000000003,17.5,0.1889125,38.02,79.11
6.496,3.7379800000000003,17.5,0.18946666666666667,38.02,79.11
6.496,3.7379800000000003,17.5,0.18946666666666667,38.02,79.11
6.496,3.7377199999999995,17.5,0.18946666666666667,38.02,79.11
6.513999999999999,3.7377199999999995,17.5,0.18999166666666664,38.02,79.11
6.513999999999999,3.7377199999999995,17.5,0.18999166666666664,38.02,79.11
6.513999999999999,3.73746,17.5,0.18999166666666664,38.02,79.11
6.532,3.73746,17.5,0.19051666666666667,38.02,79.11
6.532,3.73746,17.5,0.19051666666666667,38.02,79.11
6.532,3.7372099999999997,17.5,0.19051666666666667,38.02,79.11
6.55,3.7372099999999997,17.5,0.19104166666666667,38.02,79.11
6.55,3.7372099999999997,17.5,0.19104166666666667,38.02,79.11
6.55,3.73695,17.5,0.19104166666666667,38.02,79.11
6.569,3.73695,17.5,0.19159583333333333,38.02,79.11
6.569,3.73695,17.5,0.19159583333333333,38.02,79.11
6.569,3.7366900000000003,17.5,0.19159583333333333,38.02,79.11
6.587000000000001,3.7366900000000003,17.5,0.19212083333333335,38.02,79.11
6.587000000000001,3.7366900000000003,17.5,0.19212083333333335,38.02,79.11
6.587000000000001,3.73644,17.5,0.19212083333333335,38.02,79.11
6.605,3.73644,17.5,0.19264583333333335,38.02,79.11
6.605,3.73644,17.5,0.19264583333333335,38.02,79.11
6.605,3.7361800000000005,17.5,0.19264583333333335,38.02,79.11
6.622999999999999,3.7361800000000005,17.5,0.19317083333333332,38.02,79.11
6.622999999999999,3.7361800000000005,17.5,0.19317083333333332,38.02,79.11
6.622999999999999,3.7359199999999997,17.5,0.19317083333333332,38.02,79.11
6.642,3.7359199999999997,17.5,0.193725,38.02,79.11
6.642,3.7359199999999997,17.5,0.193725,38.02,79.11
6.642,3.73567,17.5,0.193725,38.02,79.11
6.66,3.73567,17.5,0.19425,38.02,79.11
6.66,3.73567,17.5,0.19425,38.02,79.11
6.66,3.73541,17.5,0.19425,38.02,79.11
6.678,3.73541,17.5,0.194775,38.02,79.11
6.678,3.73541,17.5,0.194775,38.02,79.11
6.678,3.73515,17.5,0.194775,38.02,79.11
6.696000000000001,3.73515,17.5,0.1953,38.02,79.11
6.696000000000001,3.73515,17.5,0.1953,38.02,79.11
6.696000000000001,3.7349,17.5,0.1953,38.02,79.11
6.715,3.7349,17.5,0.19585416666666666,38.02,79.11
6.715,3.7349,17.5,0.19585416666666666,38.02,79.11
6.715,3.73464,17.5,0.19585416666666666,38.02,79.11
6.733,3.73464,17.5,0.19637916666666666,38.02,79.11
6.733,3.73464,17.5,0.19637916666666666,38.02,79.11
6.733,3.7343800000000003,17.5,0.19637916666666666,38.02,79.11
6.751,3.7343800000000003,17.5,0.19690416666666669,38.02,79.11
6.751,3.7343800000000003,17.5,0.19690416666666669,38.02,79.11
6.751,3.7341300000000004,17.5,0.19690416666666669,38.02,79.11
6.769,3.7341300000000004,17.5,0.19742916666666666,38.02,79.11
6.769,3.7341300000000004,17.5,0.19742916666666666,38.02,79.11
6.769,3.7338699999999996,17.5,0.19742916666666666,38.02,79.11
6.787999999999999,3.7338699999999996,17.5,0.19798333333333332,38.02,79.11
6.787999999999999,3.7338699999999996,17.5,0.19798333333333332,38.02,79.11
6.787999999999999,3.7336099999999997,17.5,0.19798333333333332,38.02,79.11
6.806,3.7336099999999997,17.5,0.19850833333333334,38.02,79.11
6.806,3.7336099999999997,17.5,0.19850833333333334,38.02,79.11
6.806,3.73336,17.5,0.19850833333333334,38.02,79.11
6.824,3.73336,17.5,0.19903333333333334,38.02,79.11
6.824,3.73336,17.5,0.19903333333333334,38.02,79.11
6.824,3.7331,17.5,0.19903333333333334,38.02,79.11
6.8420000000000005,3.7331,17.5,0.19955833333333337,38.02,79.11
6.8420000000000005,3.7331,17.5,0.19955833333333337,38.02,79.11
6.8420000000000005,3.73285,17.5,0.19955833333333337,38.02,79.11
6.861000000000001,3.73285,17.5,0.20011250000000003,38.02,79.11
6.861000000000001,3.73285,17.5,0.20011250000000003,38.02,79.11
6.861000000000001,3.73259,17.5,0.20011250000000003,38.02,79.11
6.879,3.73259,17.5,0.2006375,38.02,79.11
6.879,3.73259,17.5,0.2006375,38.02,79.11
6.879,3.73234,17.5,0.2006375,38.02,79.11
6.897,3.73234,17.5,0.20116250000000002,38.02,79.11
6.897,3.73234,17.5,0.20116250000000002,38.02,79.11
6.897,3.7320800000000003,17.5,0.20116250000000002,38.02,79.11
6.915,3.7320800000000003,17.5,0.2016875,38.02,79.11
6.915,3.7320800000000003,17.5,0.2016875,38.02,79.11
6.915,3.73182,17.5,0.2016875,38.02,79.11
6.934,3.73182,17.5,0.20224166666666665,38.02,79.11
6.934,3.73182,17.5,0.20224166666666665,38.02,79.11
6.934,3.7315699999999996,17.5,0.20224166666666665,38.02,79.11
6.952000000000001,3.7315699999999996,17.5,0.20276666666666668,38.02,79.11
6.952000000000001,3.7315699999999996,17.5,0.20276666666666668,38.02,79.11
6.952000000000001,3.7313099999999997,17.5,0.20276666666666668,38.02,79.11
6.97,3.7313099999999997,17.5,0.20329166666666665,38.02,79.11
6.97,3.7313099999999997,17.5,0.20329166666666665,38.02,79.11
6.97,3.73106,17.5,0.20329166666666665,38.02,79.11
6.9879999999999995,3.73106,17.5,0.20381666666666665,38.02,79.11
6.9879999999999995,3.73106,17.5,0.20381666666666665,38.02,79.11
6.9879999999999995,3.7308,17.5,0.20381666666666665,38.02,79.11
7.007000000000001,3.7308,17.5,0.20437083333333336,38.02,79.11
7.007000000000001,3.7308,17.5,0.20437083333333336,38.02,79.11
7.007000000000001,3.73055,17.5,0.20437083333333336,38.02,79.11
7.025,3.73055,17.5,0.20489583333333333,38.02,79.11
7.025,3.73055,17.5,0.20489583333333333,38.02,79.11
7.025,3.73029,17.5,0.20489583333333333,38.02,79.11
7.042999999999999,3.73029,17.5,0.2054208333333333,38.02,79.11
7.042999999999999,3.73029,17.5,0.2054208333333333,38.02,79.11
7.042999999999999,3.7300400000000002,17.5,0.2054208333333333,38.02,79.11
7.062,3.7300400000000002,17.5,0.20597500000000002,38.02,79.11
7.062,3.7300400000000002,17.5,0.20597500000000002,38.02,79.11
7.062,3.7297800000000003,17.5,0.20597500000000002,38.02,79.11
7.08,3.7297800000000003,17.5,0.20650000000000002,38.02,79.11
7.08,3.7297800000000003,17.5,0.20650000000000002,38.02,79.11
7.08,3.7295300000000005,17.5,0.20650000000000002,38.02,79.11
7.098,3.7295300000000005,17.5,0.20702500000000001,38.02,79.11
7.098,3.7295300000000005,17.5,0.20702500000000001,38.02,79.11
7.098,3.7292699999999996,17.5,0.20702500000000001,38.02,79.11
7.1160000000000005,3.7292699999999996,17.5,0.20755,38.02,79.11
7.1160000000000005,3.7292699999999996,17.5,0.20755,38.02,79.11
7.1160000000000005,3.72902,17.5,0.20755,38.02,79.11
7.135,3.72902,17.5,0.20810416666666667,38.02,79.11
7.135,3.72902,17.5,0.20810416666666667,38.02,79.11
7.135,3.72876,17.5,0.20810416666666667,38.02,79.11
7.153,3.72876,17.5,0.20862916666666667,38.02,79.11
7.153,3.72876,17.5,0.20862916666666667,38.02,79.11
7.153,3.72851,17.5,0.20862916666666667,38.02,79.11
7.171,3.72851,17.5,0.20915416666666667,38.02,79.11
7.171,3.72851,17.5,0.20915416666666667,38.02,79.11
7.171,3.72825,17.5,0.20915416666666667,38.02,79.11
7.189,3.72825,17.5,0.20967916666666667,38.02,79.11
7.189,3.72825,17.5,0.20967916666666667,38.02,79.11
7.189,3.728,17.5,0.20967916666666667,38.02,79.11
7.207999999999999,3.728,17.5,0.2102333333333333,38.02,79.11
7.207999999999999,3.728,17.5,0.2102333333333333,38.02,79.11
7.207999999999999,3.7277400000000003,17.5,0.2102333333333333,38.02,79.11
7.226,3.7277400000000003,17.5,0.21075833333333333,38.02,79.11
7.226,3.7277400000000003,17.5,0.21075833333333333,38.02,79.11
7.226,3.72749,17.5,0.21075833333333333,38.02,79.11
7.244,3.72749,17.5,0.21128333333333332,38.02,79.11
7.244,3.72749,17.5,0.21128333333333332,38.02,79.11
7.244,3.7272300000000005,17.5,0.21128333333333332,38.02,79.11
7.2620000000000005,3.7272300000000005,17.5,0.21180833333333335,38.02,79.11
7.2620000000000005,3.7272300000000005,17.5,0.21180833333333335,38.02,79.11
7.2620000000000005,3.72698,17.5,0.21180833333333335,38.02,79.11
7.281000000000001,3.72698,17.5,0.2123625,38.02,79.11
7.281000000000001,3.72698,17.5,0.2123625,38.02,79.11
7.281000000000001,3.7267300000000003,17.5,0.2123625,38.02,79.11
7.2989999999999995,3.7267300000000003,17.5,0.21288749999999998,38.02,79.11
7.2989999999999995,3.7267300000000003,17.5,0.21288749999999998,38.02,79.11
7.2989999999999995,3.7264699999999995,17.5,0.21288749999999998,38.02,79.11
7.317,3.7264699999999995,17.5,0.21341250000000003,38.02,79.11
7.317,3.7264699999999995,17.5,0.21341250000000003,38.02,79.11
7.317,3.7262199999999996,17.5,0.21341250000000003,38.02,79.11
7.335,3.7262199999999996,17.5,0.21393750000000003,38.02,79.11
7.335,3.7262199999999996,17.5,0.21393750000000003,38.02,79.11
7.335,3.7259599999999997,17.5,0.21393750000000003,38.02,79.11
7.354,3.7259599999999997,17.5,0.21449166666666666,38.02,79.11
7.354,3.7259599999999997,17.5,0.21449166666666666,38.02,79.11
7.354,3.72571,17.5,0.21449166666666666,38.02,79.11
7.372000000000001,3.72571,17.5,0.2150166666666667,38.02,79.11
7.372000000000001,3.72571,17.5,0.2150166666666667,38.02,79.11
7.372000000000001,3.72546,17.5,0.2150166666666667,38.02,79.11
7.39,3.72546,17.5,0.21554166666666666,38.02,79.11
7.39,3.72546,17.5,0.21554166666666666,38.02,79.11
7.39,3.7252,17.5,0.21554166666666666,38.02,79.11
7.4079999999999995,3.7252,17.5,0.21606666666666666,38.02,79.11
7.4079999999999995,3.7252,17.5,0.21606666666666666,38.02,79.11
7.4079999999999995,3.72495,17.5,0.21606666666666666,38.02,79.11
7.4270000000000005,3.72495,17.5,0.21662083333333332,38.02,79.11
7.4270000000000005,3.72495,17.5,0.21662083333333332,38.02,79.11
7.4270000000000005,3.7246900000000003,17.5,0.21662083333333332,38.02,79.11
7.445,3.7246900000000003,17.5,0.21714583333333332,38.02,79.11
7.445,3.7246900000000003,17.5,0.21714583333333332,38.02,79.11
7.445,3.72444,17.5,0.21714583333333332,38.02,79.11
7.462999999999999,3.72444,17.5,0.2176708333333333,38.02,79.11
7.462999999999999,3.72444,17.5,0.2176708333333333,38.02,79.11
7.462999999999999,3.72419,17.5,0.2176708333333333,38.02,79.11
7.481,3.72419,17.5,0.2181958333333333,38.02,79.11
7.481,3.72419,17.5,0.2181958333333333,38.02,79.11
7.481,3.72393,17.5,0.2181958333333333,38.02,79.11
7.5,3.72393,17.5,0.21875,38.02,79.11
7.5,3.72393,17.5,0.21875,38.02,79.11
7.5,3.7236800000000003,17.5,0.21875,38.02,79.11
7.518,3.7236800000000003,17.5,0.219275,38.02,79.11
7.518,3.7236800000000003,17.5,0.219275,38.02,79.11
7.518,3.7234199999999995,17.5,0.219275,38.02,79.11
7.5360000000000005,3.7234199999999995,17.5,0.2198,38.02,79.11
7.5360000000000005,3.7234199999999995,17.5,0.2198,38.02,79.11
7.5360000000000005,3.7231699999999996,17.5,0.2198,38.02,79.11
7.553999999999999,3.7231699999999996,17.5,0.220325,38.02,79.11
7.553999999999999,3.7231699999999996,17.5,0.220325,38.02,79.11
7.553999999999999,3.72292,17.5,0.220325,38.02,79.11
7.5729999999999995,3.72292,17.5,0.22087916666666668,38.02,79.11
7.5729999999999995,3.72292,17.5,0.22087916666666668,38.02,79.11
7.5729999999999995,3.72266,17.5,0.22087916666666668,38.02,79.11
7.591,3.72266,17.5,0.22140416666666668,38.02,79.11
7.591,3.72266,17.5,0.22140416666666668,38.02,79.11
7.591,3.72241,17.5,0.22140416666666668,38.02,79.11
7.609,3.72241,17.5,0.22192916666666668,38.02,79.11
7.609,3.72241,17.5,0.22192916666666668,38.02,79.11
7.609,3.7221599999999997,17.5,0.22192916666666668,38.02,79.11
7.627000000000001,3.7221599999999997,17.5,0.2224541666666667,38.02,79.11
7.627000000000001,3.7221599999999997,17.5,0.2224541666666667,38.02,79.11
7.627000000000001,3.7219,17.5,0.2224541666666667,38.02,79.11
7.646,3.7219,17.5,0.22300833333333334,38.02,79.11
7.646,3.7219,17.5,0.22300833333333334,38.02,79.11
7.646,3.72165,17.5,0.22300833333333334,38.02,79.11
7.664,3.72165,17.5,0.22353333333333333,38.02,79.11
7.664,3.72165,17.5,0.22353333333333333,38.02,79.11
7.664,3.7214,17.5,0.22353333333333333,38.02,79.11
7.682,3.7214,17.5,0.22405833333333333,38.02,79.11
7.682,3.7214,17.5,0.22405833333333333,38.02,79.11
7.682,3.72114,17.5,0.22405833333333333,38.02,79.11
7.7,3.72114,17.5,0.22458333333333333,38.02,79.11
7.7,3.72114,17.5,0.22458333333333333,38.02,79.11
7.7,3.7208900000000003,17.5,0.22458333333333333,38.02,79.11
7.718999999999999,3.7208900000000003,17.5,0.22513749999999996,38.02,79.11
7.718999999999999,3.7208900000000003,17.5,0.22513749999999996,38.02,79.11
7.718999999999999,3.72064,17.5,0.22513749999999996,38.02,79.11
7.737,3.72064,17.5,0.22566250000000002,38.02,79.11
7.737,3.72064,17.5,0.22566250000000002,38.02,79.11
7.737,3.7203800000000005,17.5,0.22566250000000002,38.02,79.11
7.755,3.7203800000000005,17.5,0.2261875,38.02,79.11
7.755,3.7203800000000005,17.5,0.2261875,38.02,79.11
7.755,3.72013,17.5,0.2261875,38.02,79.11
7.773,3.72013,17.5,0.2267125,38.02,79.11
7.773,3.72013,17.5,0.2267125,38.02,79.11
7.773,3.7198800000000003,17.5,0.2267125,38.02,79.11
7.792000000000001,3.7198800000000003,17.5,0.2272666666666667,38.02,79.11
7.792000000000001,3.7198800000000003,17.5,0.2272666666666667,38.02,79.11
